,src_name,popularity,relevance_query,score_rank,score_mean
3972,lesdieuxducode,0.022222222222222223,0.25,0.9784946236559141,0.4958422939068101
287,agysoft,0.022222222222222223,0.25,0.9784946236559141,0.4958422939068101
1566,concours.developpement-durable.gouv,0.022222222222222223,0.25,0.9784946236559141,0.4958422939068101
380,amazing.dev,0.022222222222222223,0.25,0.9784946236559141,0.4958422939068101
4733,ntnuopen.ntnu.no,0.044444444444444446,0.5,0.7173423423423424,0.49582582582582585
3171,hubone,0.044444444444444446,0.375,0.8420229846205847,0.4956980827371228
6088,talview,0.022222222222222223,0.5,0.728,0.49564444444444444
1490,cnis,0.022222222222222223,0.5,0.728,0.49564444444444444
4830,open.spotify,0.022222222222222223,0.5,0.728,0.49564444444444444
3132,hirist,0.022222222222222223,0.5,0.728,0.49564444444444444
307,airistaflow,0.022222222222222223,0.5,0.728,0.49564444444444444
5741,sfu.ca,0.022222222222222223,0.5,0.728,0.49564444444444444
6288,travailetsante,0.022222222222222223,0.5,0.728,0.49564444444444444
617,atlanpole,0.022222222222222223,0.5,0.728,0.49564444444444444
357,allysistemas.br,0.022222222222222223,0.5,0.728,0.49564444444444444
2861,geoviz.sciencesconf,0.022222222222222223,0.5,0.728,0.49564444444444444
517,ar-services,0.022222222222222223,0.5,0.728,0.49564444444444444
4820,onslaughtmini,0.022222222222222223,0.5,0.728,0.49564444444444444
3020,gurussolutions,0.022222222222222223,0.5,0.728,0.49564444444444444
4048,linformaticien,0.06666666666666667,0.41666666666666663,0.7890446521287643,0.4956178608515057
3541,itpro,0.022222222222222223,0.75,0.47643979057591623,0.495020360674811
1097,canadahelps,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
6541,ville-romans,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
4531,movilab,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
4553,myassoc,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
3667,journee-visu.github.io,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
4701,notaires,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
3883,leblogdelentrepreneur,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
4156,m.dogfinance,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
3210,ic.gc.ca,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
1273,cerbair,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
3244,idminstruments.au,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
6033,sustainabilityprofessionals,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
2766,free2move,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
2979,group-gac,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
3137,holydis,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
3140,homedepot,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
3178,hunters-group.co.uk,0.022222222222222223,0.5,0.7222222222222222,0.4933333333333334
701,bab.la,0.044444444444444446,0.5,0.7104950495049505,0.4930869086908691
5316,qualiti7,0.022222222222222223,0.25,0.9680851063829786,0.49167848699763594
5202,prestojobs,0.022222222222222223,0.25,0.9680851063829786,0.49167848699763594
3712,khalid.najeddineee,0.022222222222222223,0.25,0.9680851063829786,0.49167848699763594
2120,dzone,0.022222222222222223,0.25,0.9680851063829786,0.49167848699763594
1575,connect2ronext,0.022222222222222223,0.25,0.9680851063829786,0.49167848699763594
68,a06.apps.paris,0.022222222222222223,0.25,0.9680851063829786,0.49167848699763594
1564,comtecinfo,0.022222222222222223,0.25,0.9680851063829786,0.49167848699763594
1448,cloud.google,0.13333333333333333,0.45833333333333337,0.704128425094737,0.49165137003789483
5109,pinterest.pt,0.044444444444444446,0.375,0.830636461704423,0.49114347357065813
2107,duneadviser,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
2249,egfbtp,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
5716,sergroup,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
4802,oleap,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
63,92.snuipp,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
772,bethanydavina.co.uk,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
3652,jordan.shafaqna,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
1943,digital-solutions.konicaminolta,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
2023,docs.cloud.oracle,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
5834,smartgiftideas.au,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
155,ade.be,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
6758,xytechsystems,0.022222222222222223,0.5,0.7165354330708662,0.4910586176727909
957,boursorama,0.06666666666666667,0.5,0.6941169484190821,0.4909801127009662
6663,who.int,0.044444444444444446,0.375,0.8297413793103449,0.49078544061302687
3111,herault.gouv,0.044444444444444446,0.375,0.8289855072463768,0.49048309178743965
5506,rhmatin,0.1111111111111111,0.25,0.920321974212499,0.49035101190722186
4858,oracle,0.26666666666666666,0.2708333333333333,0.8216579627768098,0.49032985177739064
2147,ebay.co.uk,0.06666666666666667,0.5,0.6922855437053923,0.4902475508154903
4264,manty,0.044444444444444446,0.25,0.9531147181399429,0.4901347761448661
4871,organisation-performante,0.06666666666666667,0.33333333333333337,0.8585681571184599,0.49009392951405073
3657,journaldelenvironnement,0.044444444444444446,0.5,0.7018617021276595,0.4896335697399527
2731,forums.anandtech,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
2656,fmsh,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
6257,touraine,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
4363,medialibs,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
4393,menara.ma,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
3330,industryweek,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
254,agglo-lenslievin,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
6538,ville-pirou,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
3385,innovant,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
2140,easytrip,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
4697,nossenateurs,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
3110,herault-arnod,0.022222222222222223,0.5,0.7109375000000001,0.4888194444444445
6305,tripadvisor.be,0.044444444444444446,0.625,0.5741382055568824,0.4885441711116419
2983,groupe-keran,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
4277,marchedesseniors,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
1126,capterra.lu,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
1183,catalogue.bpi,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
922,bmiinstitute,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
2611,filiere-sf.centralesupelec,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
5471,restauracekasta.cz,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
6777,yoyodesign,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
2870,gestion-360,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
3716,kifd.mattattoo.it,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
4335,matooma,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
6241,top-assmat,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
5222,prodinra.inra,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
3801,lajauneetlarouge,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
5648,sciencepost,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
370,alticap,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
3405,insightsforprofessionals,0.022222222222222223,0.25,0.9578947368421052,0.4876023391812866
199,aefinfo,0.1111111111111111,0.35,0.8126191856800447,0.4872698964942401
1045,ca.linkedin,0.044444444444444446,0.375,0.8207070707070707,0.4871717171717172
2418,es-es.facebook,0.044444444444444446,0.5,0.6953047535724701,0.487010790317877
387,amazon.in,0.044444444444444446,0.625,0.5695630336514315,0.4867141023494615
5391,recrutement.developpement-durable.gouv,0.06666666666666667,0.25,0.9333735112641698,0.4866827378390013
1194,cc-coteaux-landes-gascogne,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
4647,newsletterest,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
5189,pprune,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
570,arvalisinstitutduvegetal,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
1176,casa.gov.au,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
5416,regional-it.be,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
1529,comidapratica.br,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
2978,gricad-doc.univ-grenoble-alpes,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
5179,pour-un-reveil-ecologique,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
2379,entreprise.maif,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
5226,prodware,0.022222222222222223,0.5,0.7054263565891472,0.4866149870801033
4998,pathology.uams.edu,0.044444444444444446,0.25,0.943030498281787,0.4861010882016037
3098,help.salesforce,0.06666666666666667,0.33333333333333337,0.8479400803594875,0.4858426988104617
1635,courrierdesmaires,0.08888888888888889,0.5,0.6698685784963178,0.4857252091763049
1906,devenir-aviateur,0.022222222222222223,0.5,0.7,0.48444444444444446
6320,trustradius,0.022222222222222223,0.5,0.7,0.48444444444444446
4730,nsdsguidelines.paris21,0.022222222222222223,0.5,0.7,0.48444444444444446
2276,elysee,0.022222222222222223,0.5,0.7,0.48444444444444446
6464,vaadata,0.022222222222222223,0.5,0.7,0.48444444444444446
3586,jepto,0.022222222222222223,0.5,0.7,0.48444444444444446
6709,wto,0.022222222222222223,0.5,0.7,0.48444444444444446
5881,solecopedia,0.022222222222222223,0.5,0.7,0.48444444444444446
1022,businesscollective,0.022222222222222223,0.5,0.7,0.48444444444444446
927,bmscloud,0.022222222222222223,0.5,0.7,0.48444444444444446
3099,help.sap,0.13333333333333333,0.33333333333333337,0.8102323691775951,0.4840929476710381
5194,premaccess,0.044444444444444446,0.625,0.5624438118070123,0.4838664136116938
3882,lebigdata,0.35555555555555557,0.171875,0.8594823444814157,0.4836540489036774
3650,joptimisemonsite,0.044444444444444446,0.5,0.6868191721132898,0.4836165577342048
4810,oncfs.gouv,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
3030,had.lyon.unicancer,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
3373,infoworld,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
4885,origin-for-sustainability,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
4931,paas.elsatis,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
169,adlperformance,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
3656,journal.ccas,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
2793,fullscale.io,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
2634,finovup,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
2440,espacedelasource,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
329,alcimia,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
1811,datasciencecentral,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
5452,reseaucerta,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
3934,lemag.bureauveritas,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
5011,paysan-breton,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
503,apriorit,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
5255,promyze,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
5646,scienceacademie,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
6600,vs.ch,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
4670,nintex,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
6579,vivadata,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
3204,iasa-web,0.022222222222222223,0.25,0.9479166666666666,0.4836111111111111
5287,pubmed.ncbi.nlm.nih.gov,0.2,0.36111111111111116,0.7466993820127739,0.483124197249554
2439,espace.etsmtl.ca,0.08888888888888889,0.4375,0.7256654095731924,0.48304394160705477
5270,psy-drepi.u-bourgogne,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
5250,projexion,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
2488,euronovate,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
2139,easyrecrue,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
6049,synaaps,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
4763,oblis.be,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
705,bailleuxetassocies-henin-beaumont.notaires,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
3740,komachine,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
771,betasystems-dci,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
717,barrettsofmaynooth,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
4232,mairie-sillylelong,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
3444,intercopilote,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
5601,samsa,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
6668,wiki.lafabriquedesmobilites,0.022222222222222223,0.5,0.6946564885496184,0.4823070398642918
4279,marches-publics.info,0.044444444444444446,0.25,0.9333578792341679,0.4822320405825561
5585,saintcapraisdebordeaux,0.044444444444444446,0.25,0.9333578792341679,0.4822320405825561
2807,futurstalents,0.06666666666666667,0.25,0.9215941477195916,0.48197099242117
3037,hal.inria,0.3111111111111111,0.26785714285714285,0.7805208630451971,0.4815734245831582
6324,tunisietravail,0.044444444444444446,0.5,0.6792929292929293,0.48060606060606065
3311,in.linkedin,0.044444444444444446,0.25,0.9285714285714286,0.48031746031746037
4680,noambramson,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
2653,flupa,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
6424,unsafinanco,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
4989,pass.culture,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
2125,e-learning.technoformat-dz,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
3980,lesinrocks,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
5211,prith-grandest,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
1139,careers.ovh,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
6631,webapi2016.corropa,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
5168,polymorph,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
6466,vadconext,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
4954,papacharlie-production,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
198,aefe,0.022222222222222223,0.5,0.6893939393939394,0.4802020202020203
5750,shopping.rakuten,0.08888888888888889,0.375,0.781059984323536,0.48020177150719223
894,blogs.mediapart,0.06666666666666667,0.33333333333333337,0.8336033907760819,0.48010802297709954
5264,proxyinsuranceclaimsadjuster,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
6628,web.mit.edu,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
5275,ptitedecodelolo.canalblog,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
6771,youmatter.world,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
6533,ville-illzach,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
5842,smyyth,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
2502,eval.depp.taocloud,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
1843,deciderensemble,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
3325,indre.gouv,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
1446,cloud-devops,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
1716,ctif,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
3082,helene-coullon,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
5375,reality-academy,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
3292,imdr,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
6808,zydk.unuchek.ru,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
202,aer,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
1047,cabinet-aptic,0.022222222222222223,0.25,0.9381443298969072,0.47970217640320734
6459,uxer,0.044444444444444446,0.5,0.6765892758430072,0.4795245992260918
5238,profildinfo,0.06666666666666667,0.25,0.9153837964441606,0.4794868519109976
2743,france24,0.044444444444444446,0.5,0.6759539199332778,0.47927045686220004
4623,netapp,0.044444444444444446,0.375,0.7996969696969697,0.4787676767676768
1548,comparatif-logiciels,0.044444444444444446,0.5,0.6742753229833894,0.4785990180822447
3092,help.mypurecloud,0.044444444444444446,0.375,0.7987987987987988,0.4784084084084084
3757,kwb,0.022222222222222223,0.5,0.6842105263157894,0.4781286549707602
5209,prismasoft,0.022222222222222223,0.5,0.6842105263157894,0.4781286549707602
955,bourgoinjallieu.ufcquechoisir,0.022222222222222223,0.5,0.6842105263157894,0.4781286549707602
304,aipals,0.022222222222222223,0.5,0.6842105263157894,0.4781286549707602
2239,efinancialcareers,0.022222222222222223,0.5,0.6842105263157894,0.4781286549707602
4364,mediametrie,0.022222222222222223,0.5,0.6842105263157894,0.4781286549707602
3258,ifrs,0.022222222222222223,0.5,0.6842105263157894,0.4781286549707602
1688,creei.ca,0.022222222222222223,0.5,0.6842105263157894,0.4781286549707602
2889,github,0.15555555555555556,0.39285714285714285,0.7242658530446419,0.477960309471825
896,blogs.sap,0.044444444444444446,0.375,0.7951920192019202,0.476965696569657
2377,entrepreneur,0.044444444444444446,0.375,0.7951920192019202,0.476965696569657
774,bfmtv,0.2222222222222222,0.425,0.655632026603203,0.4766972550857257
1643,coursera,0.1111111111111111,0.45,0.6861850410564031,0.4766962386447835
1145,carency,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
5012,payscale,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
4298,marianne,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
3251,iesamultimedia,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
1444,cloud-chamber.co.uk,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
4153,lyonne,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
4115,lorespresso,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
6126,technucom,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
1333,channelpartnersonline,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
5219,processmaker,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
1992,diyd365,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
5773,sigma-rh,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
5078,piab,0.022222222222222223,0.5,0.6791044776119403,0.4760862354892206
4489,mojfrizer.co.rs,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
781,biblio.univ-evry,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
3431,inteam,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
919,bmiglobaled,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
5144,pmb.lyceeconnecte,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
1701,crunchmetrics.medium,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
2729,forum.prepas,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
293,aides.memsoft,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
2071,drakkar-numerique,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
6322,tsubasa.mobi,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
2760,frandroid,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
2338,enablingdevices,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
1868,demainunjob,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
968,br.pinterest,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
6006,suiteexpert,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
5005,paycor,0.022222222222222223,0.25,0.9285714285714286,0.4758730158730159
1659,cpdp.debatpublic,0.044444444444444446,0.25,0.9164473684210526,0.47546783625730993
4092,logiciels.pro,0.044444444444444446,0.375,0.7913641863278887,0.4754345634200444
5235,professionnels.ofb,0.044444444444444446,0.25,0.9157059061488673,0.47517125134843585
3105,helpx.adobe,0.044444444444444446,0.375,0.7899305555555556,0.4748611111111112
1229,cdn1_2.reseaudespetitescommunes,0.044444444444444446,0.25,0.9145959595959596,0.4747272727272728
1477,cnam-bretagne,0.044444444444444446,0.375,0.7892336448598131,0.47458234683281414
4485,modernisation.gouv,0.3333333333333333,0.08333333333333334,0.9364164731531887,0.4745665892612755
2657,fmworld,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
3417,institut-saussure,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
869,blog.orsys,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
5838,smiddest,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
2251,ehesp,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
5128,plastpath.br,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
6102,tdc-securite,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
6030,sustain.ubc.ca,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
1070,caisse-epargne,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
4044,lindsay,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
1971,directeurinformatique,0.022222222222222223,0.5,0.674074074074074,0.4740740740740741
1804,datalog-finance,0.08888888888888889,0.25,0.8901234021624231,0.47382713864274706
2188,economictimes.indiatimes,0.044444444444444446,0.5,0.6621965798638183,0.47376752083441626
3709,keyrus-prod.s3.amazonaws,0.044444444444444446,0.25,0.9119964100518548,0.4736874529096309
1329,change,0.044444444444444446,0.5,0.6618969530258146,0.47364767009921477
3547,itweb.co.za,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
4402,merx,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
3273,iitrun,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
3526,itaia,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
5703,senacs,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
2165,eclairagepublic,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
2601,fichiers.acteurspublics,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
1278,cerebralpalsygroup,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
5362,rd-agri,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
6518,vienne,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
2569,factoryvolvo.parentscasapprend,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
2208,edilogic,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
4192,magma.imag,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
5042,perfeval.pol.ulaval.ca,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
6702,workday,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
4555,myblox,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
3931,lelabo-ess,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
4381,meformerenregion,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
3493,irislink,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
151,adbu,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
1120,captaindata.co,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
2911,gmrv.es,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
5996,style.yahoo,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
2688,formasup-auvergne,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
4132,lt.linkedin,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
3416,institut-sante,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
1540,commune-de-dieudonne,0.022222222222222223,0.25,0.9191919191919192,0.47212121212121216
6260,tourismexpress,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
5188,ppforum.ca,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
2361,enpc,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
2917,golfindustrycentral.au,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
1824,david.bromberg,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
1031,buy.hpe,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
4405,mestechs,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
4557,myclermont,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
605,astonitf,0.022222222222222223,0.5,0.6691176470588235,0.4720915032679739
1934,digilor,0.044444444444444446,0.375,0.7822909950569525,0.47180528691166995
3157,hr-voice,0.06666666666666667,0.33333333333333337,0.8123827912602505,0.4716197831707669
2438,esker,0.044444444444444446,0.375,0.7814757481940144,0.4714791881664947
1524,comcom,0.044444444444444446,0.5,0.6561849539101993,0.4713628704529686
495,apprenda,0.044444444444444446,0.375,0.7809139784946237,0.47125448028673844
5535,rohde-schwarz,0.044444444444444446,0.375,0.7809139784946237,0.47125448028673844
6788,zdnet,0.3111111111111111,0.26785714285714285,0.7545942446465693,0.4712027772237071
5796,simplyhired,0.044444444444444446,0.25,0.9056743909685085,0.47115864527629236
1462,clubdecisiondsi,0.044444444444444446,0.25,0.9056743909685085,0.47115864527629236
5701,semanticscholar,0.2222222222222222,0.45,0.6167112071157497,0.47112892729074435
1301,cfdt-ufetam,0.044444444444444446,0.375,0.7805718475073313,0.4711176278918215
228,agancorocca.it,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
1521,collegeahuntsic.qc.ca,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
1937,digital-campus.paris,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
214,afdesri,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
736,bd,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
1259,centile,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
3378,initiativecommuneconnectee,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
5911,spagri,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
2631,finistere,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
3596,jiem,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
5707,sengager,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
1038,c2rp,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
1085,camaret-sur-mer,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
5544,rowaterplantsolution,0.022222222222222223,0.5,0.6642335766423357,0.4701378751013787
3400,insidebigdata,0.044444444444444446,0.375,0.7775909402882635,0.46992526500419435
3208,ibm,0.2222222222222222,0.3,0.7631912958625222,0.46972096278945336
